,Unnamed: 0,mar_diminutif,prod_code,prod_id,com_bud_annee,lieu,unite,typeP,com_prod_quantite,com_prod_montant_ht,quantite_constate
350,1214,Cont Reg,CRC101,213635,2024,Antony,PCTT Sud,Preventif,8.0,5006.4,8.0
351,1215,Cont Reg,CRC101,213635,2024,Nanterre / La Défense,PCTT Ouest,Preventif,73.0,47347.8,73.0
352,1216,Cont Reg,CRC101,213635,2024,Nogent,PCTT Est,Preventif,3.0,1877.4,3.0
353,1217,Cont Reg,CRC101,213635,2024,PCTT,PCTT Nord,Preventif,10.0,6258.0,10.0
354,1218,Cont Reg,CRC101,213635,2024,PCTT,PCTT Ouest,Preventif,5.0,3243.0,5.0
355,1219,Cont Reg,CRO110,213637,2023,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,834.4,2.0
356,1220,Cont Reg,CRO110,213637,2024,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,864.8,2.0
357,1221,Cont Reg,CRO121,213639,2023,Saint Cloud,PCTT Ouest,Preventif,2.0,1021.5,2.0
358,1222,Cont Reg,CRO121,213639,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,540.5,1.0
359,1223,Cont Reg,CRO116,213641,2023,Ambroise PARE,PCTT Ouest,Preventif,1.0,417.2,1.0
360,1224,Cont Reg,CRO116,213641,2024,Ambroise PARE,PCTT Ouest,Preventif,1.0,432.4,1.0
361,1225,Cont Reg,CRC103,213643,2023,Nogent,PCTT Est,Preventif,1.0,1000.0,1.0
362,1226,Cont Reg,CRC103,213643,2024,Nogent,PCTT Est,Preventif,1.0,1043.0,1.0
363,1227,Cont Reg,CRC114,213645,2023,Ambroise PARE,PCTT Ouest,Preventif,5000.0,2500.0,5000.0
364,1228,Cont Reg,CRC114,213645,2023,Bellerive,PCTT Ouest,Preventif,6600.0,3300.0,6600.0
365,1229,Cont Reg,CRC114,213645,2023,Bicêtre,PCTT Sud,Preventif,18200.0,9100.0,18200.0
366,1230,Cont Reg,CRC114,213645,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,938.7,469.35,938.7
367,1231,Cont Reg,CRC114,213645,2023,Boissy-Saint-Léger,PCTT Est,Preventif,3650.0,1825.0,3650.0
368,1232,Cont Reg,CRC114,213645,2023,Champigny,PCTT Est,Preventif,3200.0,1600.0,3200.0
369,1233,Cont Reg,CRC114,213645,2023,La Courneuve,PCTT Nord,Preventif,938.7,469.35,938.7
370,1234,Cont Reg,CRC114,213645,2023,Landy,PCTT Nord,Preventif,5006.4,2503.2,5006.4
371,1235,Cont Reg,CRC114,213645,2023,Nanterre / La Défense,PCTT Ouest,Preventif,26500.0,13250.0,26500.0
372,1236,Cont Reg,CRC114,213645,2023,Neuilly,PCTT Ouest,Preventif,4100.0,2050.0,4100.0
373,1237,Cont Reg,CRC114,213645,2023,Nogent,PCTT Est,Preventif,10800.0,5400.0,10800.0
374,1238,Cont Reg,CRC114,213645,2023,Orly,PCTT Sud,Preventif,13500.0,6750.0,13500.0
376,1241,Cont Reg,CRC114,213645,2023,Saint Cloud,PCTT Ouest,Preventif,4550.0,2275.0,4550.0
377,1242,Cont Reg,CRC114,213645,2023,Thiais,PCTT Est,Preventif,9960.65,4980.32,9960.65
378,1243,Cont Reg,CRC114,213645,2024,Ambroise PARE,PCTT Ouest,Preventif,5187.0,2593.5,5187.0
379,1244,Cont Reg,CRC114,213645,2024,Antony,PCTT Sud,Preventif,7242.7,3621.35,7242.7
380,1245,Cont Reg,CRC114,213645,2024,Bellerive,PCTT Ouest,Preventif,6846.9,3423.45,6846.0
381,1246,Cont Reg,CRC114,213645,2024,Bicêtre,PCTT Sud,Preventif,18200.0,9100.0,18200.0
382,1247,Cont Reg,CRC114,213645,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,13663.3,6831.65,13663.3
383,1248,Cont Reg,CRC114,213645,2024,Boissy-Saint-Léger,PCTT Est,Preventif,3806.95,1903.48,3806.9
384,1249,Cont Reg,CRC114,213645,2024,Champigny,PCTT Est,Preventif,5006.4,2503.2,5006.4
385,1250,Cont Reg,CRC114,213645,2024,Fontenay le Fleury,PCTT Ouest,Preventif,2716.0,1358.0,2716.0
386,1251,Cont Reg,CRC114,213645,2024,Fresnes,PCTT Sud,Preventif,2270.1,1135.05,2270.1
387,1252,Cont Reg,CRC114,213645,2024,La Courneuve,PCTT Nord,Preventif,2607.5,1303.75,2607.5
388,1253,Cont Reg,CRC114,213645,2024,Landy,PCTT Nord,Preventif,6883.8,3441.9,6883.8
389,1254,Cont Reg,CRC114,213645,2024,Nanterre / La Défense,PCTT Ouest,Preventif,29332.15,14666.07,29332.15
390,1255,Cont Reg,CRC114,213645,2024,Neuilly,PCTT Ouest,Preventif,2216.05,1108.03,2216.05
391,1256,Cont Reg,CRC114,213645,2024,Nogent,PCTT Est,Preventif,11264.4,5632.2,11264.4
392,1257,Cont Reg,CRC114,213645,2024,Orly,PCTT Sud,Preventif,13500.0,6750.0,13500.0
395,1261,Cont Reg,CRC114,213645,2024,Sévines,PCTT Ouest,Preventif,2864.65,1432.32,2864.65
396,1262,Cont Reg,CRC114,213645,2024,Taverny,PCTT Nord,Preventif,2607.5,1303.75,2607.5
397,1263,Cont Reg,CRC114,213645,2024,Thiais,PCTT Est,Preventif,9960.65,4980.32,9960.65
398,1264,Cont Reg,CRO112,213647,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,625.8,1.0
399,1265,Cont Reg,CRO112,213647,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,648.6,1.0
400,1266,Cont Reg,CRO103,213649,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,834.4,1.0
401,1267,Cont Reg,CRO103,213649,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,864.8,1.0
402,1268,Cont Reg,CRO119,213651,2023,Saint Cloud,PCTT Ouest,Preventif,2.0,612.9,2.0
403,1269,Cont Reg,CRO119,213651,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,324.3,1.0
405,1272,Cont Reg,CRO101,213657,2023,Neuilly,PCTT Ouest,Preventif,1.0,625.8,1.0
406,1273,Cont Reg,CRO101,213657,2024,Sévines,PCTT Ouest,Preventif,1.0,648.6,1.0
407,1274,Cont Reg,CRC107,213659,2023,Ambroise PARE,PCTT Ouest,Preventif,4.0,3337.6,4.0
408,1275,Cont Reg,CRC107,213659,2023,Bellerive,PCTT Ouest,Preventif,6.0,5006.4,6.0
409,1276,Cont Reg,CRC107,213659,2023,Bicêtre,PCTT Sud,Preventif,4.0,3200.0,4.0
410,1277,Cont Reg,CRC107,213659,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,13.0,10400.0,13.0
411,1278,Cont Reg,CRC107,213659,2023,Boissy-Saint-Léger,PCTT Est,Preventif,4.0,3200.0,4.0
412,1279,Cont Reg,CRC107,213659,2023,Champigny,PCTT Est,Preventif,4.0,3200.0,4.0
413,1280,Cont Reg,CRC107,213659,2023,Chennevières,PCTT Ouest,Preventif,1.0,834.4,1.0
414,1281,Cont Reg,CRC107,213659,2023,La Courneuve,PCTT Nord,Preventif,2.0,1600.0,2.0
415,1282,Cont Reg,CRC107,213659,2023,Landy,PCTT Nord,Preventif,6.0,5006.4,6.0
416,1283,Cont Reg,CRC107,213659,2023,Nanterre / La Défense,PCTT Ouest,Preventif,23.0,19191.2,23.0
417,1284,Cont Reg,CRC107,213659,2023,Neuilly,PCTT Ouest,Preventif,4.0,3337.6,4.0
418,1285,Cont Reg,CRC107,213659,2023,Nogent,PCTT Est,Preventif,9.0,7200.0,9.0
419,1286,Cont Reg,CRC107,213659,2023,Orly,PCTT Sud,Preventif,2.0,1600.0,2.0
421,1288,Cont Reg,CRC107,213659,2023,Saint Cloud,PCTT Ouest,Preventif,4.0,3337.6,4.0
422,1289,Cont Reg,CRC107,213659,2023,Thiais,PCTT Est,Preventif,8.0,6675.2,8.0
423,1290,Cont Reg,CRC107,213659,2024,Ambroise PARE,PCTT Ouest,Preventif,4.0,3459.2,4.0
424,1291,Cont Reg,CRC107,213659,2024,Antony,PCTT Sud,Preventif,1.0,864.8,1.0
425,1292,Cont Reg,CRC107,213659,2024,Bellerive,PCTT Ouest,Preventif,6.0,5188.8,6.0
426,1293,Cont Reg,CRC107,213659,2024,Bicêtre,PCTT Sud,Preventif,4.0,3459.2,4.0
427,1294,Cont Reg,CRC107,213659,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,13.0,10847.2,13.0
428,1295,Cont Reg,CRC107,213659,2024,Boissy-Saint-Léger,PCTT Est,Preventif,4.0,3337.6,4.0
429,1296,Cont Reg,CRC107,213659,2024,Champigny,PCTT Est,Preventif,6.0,5006.4,6.0
430,1297,Cont Reg,CRC107,213659,2024,Chennevières,PCTT Ouest,Preventif,1.0,864.8,1.0
431,1298,Cont Reg,CRC107,213659,2024,Fontenay le Fleury,PCTT Ouest,Preventif,2.0,1729.6,2.0
432,1299,Cont Reg,CRC107,213659,2024,Fresnes,PCTT Sud,Preventif,1.0,864.8,1.0
433,1300,Cont Reg,CRC107,213659,2024,La Courneuve,PCTT Nord,Preventif,2.0,1668.8,2.0
434,1301,Cont Reg,CRC107,213659,2024,Landy,PCTT Nord,Preventif,6.0,5006.4,6.0
435,1302,Cont Reg,CRC107,213659,2024,Nanterre / La Défense,PCTT Ouest,Preventif,23.0,19890.4,23.0
436,1303,Cont Reg,CRC107,213659,2024,Neuilly,PCTT Ouest,Preventif,2.0,1729.6,2.0
437,1304,Cont Reg,CRC107,213659,2024,Nogent,PCTT Est,Preventif,9.0,7509.6,9.0
438,1305,Cont Reg,CRC107,213659,2024,Orly,PCTT Sud,Preventif,2.0,1729.6,2.0
439,1307,Cont Reg,CRC107,213659,2024,Sévines,PCTT Ouest,Preventif,2.0,1729.6,2.0
440,1308,Cont Reg,CRC107,213659,2024,Taverny,PCTT Nord,Preventif,2.0,1668.8,2.0
441,1309,Cont Reg,CRC107,213659,2024,Thiais,PCTT Est,Preventif,8.0,6675.2,8.0
442,1310,Cont Reg,CRE105,213661,2023,Thiais,PCTT Est,Preventif,1.0,800.0,1.0
443,1311,Cont Reg,CRE105,213661,2024,Thiais,PCTT Est,Preventif,1.0,834.4,1.0
444,1312,Cont Reg,CRN113,213663,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,200.0,1.0
445,1313,Cont Reg,CRN113,213663,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,208.6,1.0
446,1314,Cont Reg,CRO108,213665,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,834.4,1.0
447,1315,Cont Reg,CRO108,213665,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,864.8,1.0
448,1316,Cont Reg,CRN107,213667,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,400.0,1.0
449,1317,Cont Reg,CRN107,213667,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,417.2,1.0
450,1318,Cont Reg,CRC102,213669,2023,Antony,PCTT Sud,Preventif,3.0,2503.2,3.0
451,1319,Cont Reg,CRC102,213669,2023,Nanterre / La Défense,PCTT Ouest,Preventif,34.0,28369.6,34.0
452,1320,Cont Reg,CRC102,213669,2023,Nogent,PCTT Est,Preventif,11.0,8800.0,11.0
453,1321,Cont Reg,CRC102,213669,2023,Saint Cloud,PCTT Ouest,Preventif,2.0,1668.8,2.0
454,1322,Cont Reg,CRC102,213669,2024,Antony,PCTT Sud,Preventif,3.0,2503.2,3.0
455,1323,Cont Reg,CRC102,213669,2024,Nanterre / La Défense,PCTT Ouest,Preventif,36.0,31132.8,36.0
456,1324,Cont Reg,CRC102,213669,2024,Nogent,PCTT Est,Preventif,11.0,9178.4,11.0
457,1325,Cont Reg,CRC102,213669,2024,PCTT,PCTT Ouest,Preventif,2.0,1729.6,2.0
458,1326,Cont Reg,CRN102,213671,2023,Landy,PCTT Nord,Preventif,1.0,300.0,1.0
459,1327,Cont Reg,CRN102,213671,2024,Landy,PCTT Nord,Preventif,1.0,312.9,1.0
460,1328,Cont Reg,CRO120,213675,2023,Saint Cloud,PCTT Ouest,Preventif,2.0,612.9,2.0
461,1329,Cont Reg,CRO120,213675,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,324.3,1.0
470,1338,Cont Reg,CRO102,213679,2023,Neuilly,PCTT Ouest,Preventif,2.0,1251.6,2.0
471,1339,Cont Reg,CRO102,213679,2024,Neuilly,PCTT Ouest,Preventif,2.0,1297.2,2.0
472,1340,Cont Reg,CRN108,213681,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,300.0,1.0
473,1341,Cont Reg,CRN108,213681,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,312.9,1.0
475,1343,Cont Reg,CRN114,213685,2023,Taverny,PCTT Nord,Preventif,1.0,400.0,1.0
476,1344,Cont Reg,CRN114,213685,2024,Taverny,PCTT Nord,Preventif,1.0,417.2,1.0
477,1345,Cont Reg,CRO105,213687,2023,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,1251.6,2.0
478,1346,Cont Reg,CRO105,213687,2024,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,1297.2,2.0
479,1347,Cont Reg,CRE104,213689,2023,Champigny,PCTT Est,Preventif,1.0,1000.0,1.0
480,1348,Cont Reg,CRE104,213689,2024,Champigny,PCTT Est,Preventif,1.0,1043.0,1.0
481,1349,Cont Reg,CRO109,213691,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,834.4,1.0
482,1350,Cont Reg,CRO109,213691,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,864.8,1.0
483,1351,Cont Reg,CRN116,213693,2024,PCTT,PCTT Nord,Preventif,1.0,2503.2,1.0
484,1352,Cont Reg,CRO124,213695,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,2503.2,1.0
485,1353,Cont Reg,CRO124,213695,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,2594.4,1.0
486,1354,Cont Reg,CRE102,213697,2023,Nogent,PCTT Est,Preventif,1.0,1200.0,1.0
487,1355,Cont Reg,CRE102,213697,2024,Nogent,PCTT Est,Preventif,1.0,1251.6,1.0
488,1356,Cont Reg,CRO106,213699,2023,Nanterre / La Défense,PCTT Ouest,Preventif,5.0,4172.0,5.0
489,1357,Cont Reg,CRO106,213699,2024,Nanterre / La Défense,PCTT Ouest,Preventif,5.0,4324.0,5.0
490,1358,Cont Reg,CRN103,213701,2023,Landy,PCTT Nord,Preventif,1.0,300.0,1.0
491,1359,Cont Reg,CRN103,213701,2024,Landy,PCTT Nord,Preventif,1.0,312.9,1.0
500,1368,Cont Reg,CRO114,213707,2023,Bellerive,PCTT Ouest,Preventif,1.0,521.5,1.0
501,1369,Cont Reg,CRO114,213707,2024,Bellerive,PCTT Ouest,Preventif,1.0,540.5,1.0
502,1370,Cont Reg,CRN110,213709,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,5.0,2068.8,5.0
503,1371,Cont Reg,CRN110,213709,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,417.2,1.0
504,1372,Cont Reg,CRO123,213711,2023,Chennevières,PCTT Ouest,Preventif,1.0,521.5,1.0
505,1373,Cont Reg,CRO123,213711,2024,Chennevières,PCTT Ouest,Preventif,1.0,540.5,1.0
506,1374,Cont Reg,CRN112,213713,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,400.0,1.0
507,1375,Cont Reg,CRN112,213713,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,417.2,1.0
508,1376,Cont Reg,CRN104,213715,2023,Landy,PCTT Nord,Preventif,1.0,200.0,1.0
509,1377,Cont Reg,CRN104,213715,2024,Landy,PCTT Nord,Preventif,1.0,208.6,1.0
510,1378,Cont Reg,CRO113,213717,2023,Bellerive,PCTT Ouest,Preventif,1.0,625.8,1.0
511,1379,Cont Reg,CRO113,213717,2024,Bellerive,PCTT Ouest,Preventif,1.0,648.6,1.0
512,1380,Cont Reg,CRC104,213719,2023,Chennevières,PCTT Ouest,Preventif,1700.0,510.0,1700.0
513,1381,Cont Reg,CRC104,213719,2023,Saint Cloud,PCTT Ouest,Preventif,400.0,120.0,400.0
514,1382,Cont Reg,CRC104,213719,2024,Chennevières,PCTT Ouest,Preventif,1764.0,529.2,1764.0
515,1383,Cont Reg,CRC104,213719,2024,PCTT,PCTT Ouest,Preventif,400.0,120.0,400.0
516,1384,Cont Reg,CRE103,213721,2023,Champigny,PCTT Est,Preventif,1.0,1000.0,1.0
517,1385,Cont Reg,CRE103,213721,2024,Champigny,PCTT Est,Preventif,1.0,1043.0,1.0
518,1386,Cont Reg,CRN101,213723,2023,Landy,PCTT Nord,Preventif,1.0,300.0,1.0
519,1387,Cont Reg,CRN101,213723,2024,Landy,PCTT Nord,Preventif,1.0,312.9,1.0
520,1388,Cont Reg,CRC115,213725,2023,Ambroise PARE,PCTT Ouest,Preventif,1100.0,22.0,1100.0
521,1389,Cont Reg,CRC115,213725,2023,Bellerive,PCTT Ouest,Preventif,3050.0,61.0,3050.0
522,1390,Cont Reg,CRC115,213725,2023,Bicêtre,PCTT Sud,Preventif,18200.0,364.0,18200.0
523,1391,Cont Reg,CRC115,213725,2023,Champigny,PCTT Est,Preventif,7199.0,143.98,7199.0
524,1392,Cont Reg,CRC115,213725,2023,Chennevières,PCTT Ouest,Preventif,950.0,19.0,950.0
525,1393,Cont Reg,CRC115,213725,2023,Nanterre / La Défense,PCTT Ouest,Preventif,103099.0,2061.98,103099.0
526,1394,Cont Reg,CRC115,213725,2023,Neuilly,PCTT Ouest,Preventif,5900.0,118.0,5900.0
527,1395,Cont Reg,CRC115,213725,2023,Orly,PCTT Sud,Preventif,13500.0,270.0,13500.0
528,1396,Cont Reg,CRC115,213725,2023,PCTT,PCTT Sud,Preventif,2400.0,48.0,0.0
531,1400,Cont Reg,CRC115,213725,2023,Saint Cloud,PCTT Ouest,Preventif,2200.0,44.0,2200.0
532,1401,Cont Reg,CRC115,213725,2024,Ambroise PARE,PCTT Ouest,Preventif,1151.0,23.02,1.0
533,1402,Cont Reg,CRC115,213725,2024,Bellerive,PCTT Ouest,Preventif,3209.0,64.18,3209.0
534,1403,Cont Reg,CRC115,213725,2024,Chennevières,PCTT Ouest,Preventif,1000.0,20.0,1000.0
535,1404,Cont Reg,CRC115,213725,2024,Fontenay le Fleury,PCTT Ouest,Preventif,918.85,18.38,918.85
536,1405,Cont Reg,CRC115,213725,2024,PCTT,PCTT Sud,Preventif,2400.0,48.0,0.0
539,1408,Cont Reg,CRC115,213725,2024,Saint Cloud,PCTT Ouest,Preventif,189.1,3.78,189.1
540,1409,Cont Reg,CRC112,213727,2023,Bicêtre,PCTT Sud,Preventif,1.0,900.0,1.0
541,1410,Cont Reg,CRC112,213727,2023,Orly,PCTT Sud,Preventif,1.0,900.0,1.0
542,1411,Cont Reg,CRC112,213727,2024,Antony,PCTT Sud,Preventif,1.0,972.9,1.0
543,1412,Cont Reg,CRC112,213727,2024,Bicêtre,PCTT Sud,Preventif,1.0,972.9,1.0
544,1413,Cont Reg,CRC112,213727,2024,Fresnes,PCTT Sud,Preventif,1.0,972.9,1.0
545,1414,Cont Reg,CRC112,213727,2024,Orly,PCTT Sud,Preventif,1.0,972.9,1.0
546,1415,Cont Reg,CRS104,213729,2024,Antony,PCTT Sud,Preventif,1.0,864.8,1.0
547,1416,Cont Reg,CRN105,213731,2023,Landy,PCTT Nord,Preventif,1.0,200.0,0.0
548,1417,Cont Reg,CRN105,213731,2024,Landy,PCTT Nord,Preventif,1.0,208.6,1.0
549,1418,Cont Reg,CRE106,213733,2023,Thiais,PCTT Est,Preventif,2.0,1600.0,2.0
550,1419,Cont Reg,CRE106,213733,2024,Thiais,PCTT Est,Preventif,2.0,1668.8,2.0
551,1420,Cont Reg,CRN111,213735,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,300.0,1.0
552,1421,Cont Reg,CRN111,213735,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,312.9,1.0
561,1430,Cont Reg,CRO111,213743,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,417.2,1.0
562,1431,Cont Reg,CRO111,213743,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,432.4,1.0
563,1432,Cont Reg,CRN109,213745,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,200.0,1.0
564,1433,Cont Reg,CRN109,213745,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,208.6,1.0
565,1434,Cont Reg,CRS109,213747,2023,Bicêtre,PCTT Sud,Preventif,1.0,800.0,1.0
566,1435,Cont Reg,CRS109,213747,2024,Bicêtre,PCTT Sud,Preventif,1.0,864.8,1.0
567,1436,Cont Reg,CRC106,213749,2023,Ambroise PARE,PCTT Ouest,Preventif,4.0,1877.4,4.0
568,1437,Cont Reg,CRC106,213749,2023,Bellerive,PCTT Ouest,Preventif,7.0,3285.45,7.0
569,1438,Cont Reg,CRC106,213749,2023,Bicêtre,PCTT Sud,Preventif,28.0,12600.0,28.0
570,1439,Cont Reg,CRC106,213749,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,6.0,2816.1,6.0
571,1440,Cont Reg,CRC106,213749,2023,Boissy-Saint-Léger,PCTT Est,Preventif,5.0,2250.0,5.0
572,1441,Cont Reg,CRC106,213749,2023,Champigny,PCTT Est,Preventif,0.333,150.0,0.333
573,1442,Cont Reg,CRC106,213749,2023,Chennevières,PCTT Ouest,Preventif,3.0,1408.05,3.0
574,1443,Cont Reg,CRC106,213749,2023,La Courneuve,PCTT Nord,Preventif,2.0,900.0,2.0
575,1444,Cont Reg,CRC106,213749,2023,Landy,PCTT Nord,Preventif,4.0,1800.0,4.0
576,1445,Cont Reg,CRC106,213749,2023,Nanterre / La Défense,PCTT Ouest,Preventif,20.0,9387.0,20.0
577,1446,Cont Reg,CRC106,213749,2023,Neuilly,PCTT Ouest,Preventif,2.0,938.7,2.0
578,1447,Cont Reg,CRC106,213749,2023,Nogent,PCTT Est,Preventif,8.0,3600.0,8.0
579,1448,Cont Reg,CRC106,213749,2023,Orly,PCTT Sud,Preventif,24.0,10800.0,24.0
581,1451,Cont Reg,CRC106,213749,2023,Saint Cloud,PCTT Ouest,Preventif,3.0,1408.05,3.0
582,1452,Cont Reg,CRC106,213749,2023,Taverny,PCTT Nord,Preventif,2.0,900.0,2.0
583,1453,Cont Reg,CRC106,213749,2023,Thiais,PCTT Est,Preventif,7.0,3285.45,7.0
584,1454,Cont Reg,CRC106,213749,2024,Ambroise PARE,PCTT Ouest,Preventif,4.0,1945.8,4.0
585,1455,Cont Reg,CRC106,213749,2024,Antony,PCTT Sud,Preventif,34.0,16539.3,33.0
586,1456,Cont Reg,CRC106,213749,2024,Bellerive,PCTT Ouest,Preventif,7.0,3405.15,7.0
587,1457,Cont Reg,CRC106,213749,2024,Bicêtre,PCTT Sud,Preventif,28.0,13620.6,28.0
588,1458,Cont Reg,CRC106,213749,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,6.0,2816.1,6.0
589,1459,Cont Reg,CRC106,213749,2024,Boissy-Saint-Léger,PCTT Est,Preventif,5.0,2346.75,5.0
590,1460,Cont Reg,CRC106,213749,2024,Chennevières,PCTT Ouest,Preventif,3.0,1459.35,3.0
591,1461,Cont Reg,CRC106,213749,2024,Fontenay le Fleury,PCTT Ouest,Preventif,3.0,1459.35,3.0
592,1462,Cont Reg,CRC106,213749,2024,Fresnes,PCTT Sud,Preventif,43.0,20917.35,43.0
593,1463,Cont Reg,CRC106,213749,2024,La Courneuve,PCTT Nord,Preventif,2.0,938.7,2.0
594,1464,Cont Reg,CRC106,213749,2024,Landy,PCTT Nord,Preventif,4.0,1877.4,4.0
595,1465,Cont Reg,CRC106,213749,2024,Nanterre / La Défense,PCTT Ouest,Preventif,20.0,9729.0,20.0
596,1466,Cont Reg,CRC106,213749,2024,Neuilly,PCTT Ouest,Preventif,1.0,486.45,1.0
597,1467,Cont Reg,CRC106,213749,2024,Nogent,PCTT Est,Preventif,8.0,3754.8,8.0
598,1468,Cont Reg,CRC106,213749,2024,Orly,PCTT Sud,Preventif,24.0,11674.8,24.0
601,1472,Cont Reg,CRC106,213749,2024,Sévines,PCTT Ouest,Preventif,1.0,486.45,1.0
602,1473,Cont Reg,CRC106,213749,2024,Taverny,PCTT Nord,Preventif,2.0,938.7,2.0
603,1474,Cont Reg,CRC106,213749,2024,Thiais,PCTT Est,Preventif,7.0,3285.45,7.0
604,1475,Cont Reg,CRN106,213751,2023,La Courneuve,PCTT Nord,Preventif,1.0,300.0,1.0
605,1476,Cont Reg,CRN106,213751,2023,PCTT,PCTT Nord,Preventif,1.0,300.0,1.0
606,1477,Cont Reg,CRN106,213751,2024,La Courneuve,PCTT Nord,Preventif,1.0,312.9,1.0
607,1478,Cont Reg,CRS110,213753,2023,Orly,PCTT Sud,Preventif,1.0,200.0,1.0
608,1479,Cont Reg,CRS110,213753,2024,Orly,PCTT Sud,Preventif,1.0,216.2,1.0
609,1480,Cont Reg,CRS103,213755,2024,Antony,PCTT Sud,Preventif,1.0,864.8,1.0
610,1481,Cont Reg,CRO117,213757,2023,Ambroise PARE,PCTT Ouest,Preventif,1.0,417.2,1.0
611,1482,Cont Reg,CRO117,213757,2024,Ambroise PARE,PCTT Ouest,Preventif,1.0,432.4,1.0
612,1483,Cont Reg,CRS107,213759,2023,Bicêtre,PCTT Sud,Preventif,1.0,800.0,1.0
613,1484,Cont Reg,CRS107,213759,2024,Bicêtre,PCTT Sud,Preventif,1.0,864.8,1.0
614,1485,Cont Reg,CRS111,213761,2023,PCTT,PCTT Sud,Preventif,1.0,2400.0,0.0
615,1486,Cont Reg,CRS111,213761,2024,PCTT,PCTT Sud,Preventif,1.0,2594.4,0.0
616,1487,Cont Reg,CRE101,213763,2023,Nogent,PCTT Est,Preventif,1.0,1200.0,1.0
617,1488,Cont Reg,CRE101,213763,2024,Nogent,PCTT Est,Preventif,1.0,1251.6,1.0
619,1491,Cont Reg,CRS102,213767,2024,Antony,PCTT Sud,Preventif,1.0,432.4,1.0
620,1492,Cont Reg,CRO104,213769,2023,Nanterre / La Défense,PCTT Ouest,Preventif,8.0,5006.4,8.0
621,1493,Cont Reg,CRO104,213769,2024,Nanterre / La Défense,PCTT Ouest,Preventif,8.0,5188.8,8.0
622,1494,Cont Reg,CRS105,213771,2024,Fresnes,PCTT Sud,Preventif,1.0,432.4,1.0
623,1495,Cont Reg,CRC105,213773,2024,Antony,PCTT Sud,Preventif,24484.65,7345.4,23852.26
624,1496,Cont Reg,CRC105,213773,2024,Fresnes,PCTT Sud,Preventif,23349.6,7004.88,23349.6
625,1497,Cont Reg,CRS108,213775,2023,Bicêtre,PCTT Sud,Preventif,1.0,800.0,1.0
626,1498,Cont Reg,CRS108,213775,2024,Bicêtre,PCTT Sud,Preventif,1.0,864.8,1.0
627,1499,Cont Reg,CRO118,213779,2023,Ambroise PARE,PCTT Ouest,Preventif,1.0,312.9,1.0
628,1500,Cont Reg,CRO118,213779,2024,Ambroise PARE,PCTT Ouest,Preventif,1.0,324.3,1.0
631,1503,Cont Reg,CRS101,213783,2024,Antony,PCTT Sud,Preventif,1.0,1297.2,1.0
632,1509,Cont Reg,CRC111,269898,2023,Nanterre / La Défense,PCTT Ouest,Preventif,3.0,23294.79,3.0
633,1510,Cont Reg,CRC111,269898,2024,Nanterre / La Défense,PCTT Ouest,Preventif,3.0,23349.6,3.0
634,1519,Cont Reg,CRE110,284016,2023,Boissy-Saint-Léger,PCTT Est,Preventif,1.0,2400.0,1.0
