mar_diminutif,prod_code,prod_id,com_bud_annee,lieu,unite,typeP,com_prod_quantite,com_prod_montant_ht,quantite_constate
AEV,AEPS22,248323,2024,Orly,PCTT Sud,Preventif,6.0,4600.68,6.0
AEV,AEFN10,248325,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,4.0,4619.12,4.0
AEV,AEFN10,248325,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,4.0,4803.88,4.0
AEV,AEPO10,248327,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,7010.72,1.0
AEV,AEPO10,248327,2024,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,14343.94,2.0
AEV,AEPE20,248329,2023,Thiais,PCTT Est,Preventif,4.0,11157.54,4.0
AEV,AEPE20,248329,2024,Thiais,PCTT Est,Preventif,2.0,5642.2,2.0
AEV,AEPB14,248331,2023,Bellerive,PCTT Ouest,Preventif,2.0,4274.98,2.0
AEV,AEPB14,248331,2024,Bellerive,PCTT Ouest,Preventif,2.0,4373.3,2.0
AEV,AEF12,248333,2023,Landy,PCTT Nord,Curatif,3.0,12487.53,3.0
AEV,AEPO12,248337,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,1859.42,1.0
AEV,AEPO12,248337,2024,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,3804.38,1.0
AEV,AEPO14,248341,2023,Sévines,PCTT Ouest,Preventif,2.0,2335.48,2.0
AEV,AEPO14,248341,2024,Sévines,PCTT Ouest,Preventif,4.0,4778.4,2.0
AEV,AEFN13,248343,2023,Landy,PCTT Nord,Preventif,4.0,3745.48,4.0
AEV,AEFN13,248343,2024,Landy,PCTT Nord,Preventif,4.0,3895.3,4.0
AEV,AEF22,248345,2024,Antony,PCTT Sud,Curatif,1.0,185.21,1.0
AEV,AEF22,248345,2024,Nogent,PCTT Est,Curatif,4.0,728.92,4.0
AEV,AEPB13,248347,2023,Saint Cloud,PCTT Ouest,Preventif,2.0,4857.74,2.0
AEV,AEPB13,248347,2024,Saint Cloud,PCTT Ouest,Preventif,2.0,4969.46,2.0
AEV,AEC25,248349,2023,Nanterre / La Défense,PCTT Ouest,Curatif,1.0,136.65,1.0
AEV,AEC16,248351,2023,PCTT,PCTT Sud,Evolutif,35.0,4586.4,35.0
AEV,AEC16,248351,2024,Bicêtre,PCTT Sud,Curatif,3.0,406.17,3.0
AEV,AEC16,248351,2024,Nanterre / La Défense,PCTT Ouest,Curatif,1.0,135.39,1.0
AEV,AEC12,248353,2024,Antony,PCTT Sud,Curatif,1.0,108.31,1.0
AEV,AEC12,248353,2024,Nogent,PCTT Est,Curatif,5.0,531.11,5.0
AEV,AEFN14,248355,2023,Taverny,PCTT Nord,Preventif,4.0,1567.88,4.0
AEV,AEFN14,248355,2024,Taverny,PCTT Nord,Preventif,4.0,1630.6,4.0
AEV,AEC23,248357,2023,Landy,PCTT Ouest,Curatif,2.0,502.88,2.0
AEV,AEF23,248359,2023,Thiais,PCTT Est,Curatif,1.0,15.89,1.0
AEV,AEF23,248359,2024,Nogent,PCTT Est,Curatif,2.0,31.78,2.0
AEV,AEF23,248359,2024,Sévines,PCTT Ouest,Curatif,1.0,16.42,1.0
AEV,AEF13,248363,2023,Antony,PCTT Sud,Curatif,1.0,4162.51,1.0
AEV,AEF13,248363,2023,Landy,PCTT Nord,Curatif,1.0,4162.51,1.0
AEV,AEF13,248363,2023,Landy,PCTT Ouest,Curatif,1.0,4068.92,1.0
AEV,AEF13,248363,2023,PCTT,PCTT Sud,Fourniture,5.0,20812.55,5.0
AEV,AEF13,248363,2024,PCTT,PCTT Est,Fourniture,2.0,8325.02,2.0
AEV,AEF13,248363,2024,PCTT,PCTT Sud,Fourniture,6.0,25805.1,0.0
AEV,AEF15,248365,2024,Nanterre / La Défense,PCTT Ouest,Curatif,1.0,351.66,1.0
AEV,AEC30,315030,2024,Antony,PCTT Sud,Curatif,2.0,429.78,2.0
AEV,AEV08,315034,2024,Antony,PCTT Sud,Preventif,10.0,596.1,10.0
AEV,AEV08,315034,2024,Fresnes,PCTT Sud,Preventif,10.0,596.1,10.0
AMO Tunnel,207,237985,2024,Bicêtre,PCTT Sud,Prestations intellectuelles,1.0,15241.47,0.9
AMO Tunnel,507,237989,2023,Tous tunnels,UCTIR,Prestations intellectuelles,10.0,5335.0,10.0
AMO Tunnel,507,237989,2024,Tous tunnels,UCTIR,Prestations intellectuelles,1.0,561.5,1.0
AMO Tunnel,511,237991,2023,La Courneuve,PCTT Nord,Prestations intellectuelles,1.0,670.2,1.0
AMO Tunnel,511,237991,2023,Tous tunnels,UCTIR,Prestations intellectuelles,2.0,1340.4,2.0
AMO Tunnel,511,237991,2024,Tous tunnels,UCTIR,Prestations intellectuelles,3.0,2010.6,3.0
AMO Tunnel,101,237993,2023,Tous tunnels,UCTIR,Prestations intellectuelles,2.0,224886.48,2.0
AMO Tunnel,101,237993,2024,Tous tunnels,UCTIR,Prestations intellectuelles,1.0,115635.31,0.25
AMO Tunnel,301,237999,2023,Bobigny-Lumen-Norton,PCTT Nord,Evolutif,1.0,12771.99,1.0
AMO Tunnel,301,237999,2023,Bobigny-Lumen-Norton,PCTT Nord,Prestations intellectuelles,1.0,12771.99,1.0
AMO Tunnel,301,237999,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,11970.0,0.0
AMO Tunnel,301,237999,2023,Italie,PCTT Sud,Prestations intellectuelles,0.6,7663.19,0.6
AMO Tunnel,301,237999,2023,Saint Cloud,PCTT Ouest,Preventif,1.0,13370.49,1.0
AMO Tunnel,301,237999,2024,La Courneuve,PCTT Nord,Prestations intellectuelles,1.0,13442.31,1.0
AMO Tunnel,301,237999,2024,Sévines,PCTT Ouest,Prestations intellectuelles,1.0,13442.31,1.0
AMO Tunnel,301,237999,2024,Thiais,PCTT Est,Prestations intellectuelles,1.0,13442.31,1.0
AMO Tunnel,506,238007,2024,Tous tunnels,UCTIR,Prestations intellectuelles,3.0,3699.3,2.0
AMO Tunnel,302,238009,2023,Bobigny-Lumen-Norton,PCTT Nord,Evolutif,1.5,9282.9,1.5
AMO Tunnel,302,238009,2023,Bobigny-Lumen-Norton,PCTT Nord,Prestations intellectuelles,1.0,6188.6,1.0
AMO Tunnel,302,238009,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.5,8700.0,0.0
AMO Tunnel,302,238009,2023,Italie,PCTT Sud,Prestations intellectuelles,0.25,1547.15,0.25
AMO Tunnel,302,238009,2023,Saint Cloud,PCTT Ouest,Preventif,1.0,6478.6,1.0
AMO Tunnel,302,238009,2024,La Courneuve,PCTT Nord,Prestations intellectuelles,1.0,6513.4,1.0
AMO Tunnel,302,238009,2024,Sévines,PCTT Ouest,Prestations intellectuelles,1.0,6513.4,1.0
AMO Tunnel,522,238015,2024,Tous tunnels,UCTIR,Prestations intellectuelles,2.0,4088.22,2.0
AMO Tunnel,206,238027,2023,Tous tunnels,UCTIR,Prestations intellectuelles,1.0,14559.22,0.75
AMO Tunnel,505,238029,2023,Tous tunnels,UCTIR,Prestations intellectuelles,1.0,746.9,1.0
AMO Tunnel,602,238031,2023,PCTT,PCTT Est,Prestations intellectuelles,1.0,6402.0,1.0
AMO Tunnel,602,238031,2023,PCTT,PCTT Nord,Prestations intellectuelles,1.0,6402.0,1.0
AMO Tunnel,602,238031,2023,Tous tunnels,UCTIR,Prestations intellectuelles,2.0,12804.0,2.0
AMO Tunnel,602,238031,2024,Tous tunnels,UCTIR,Prestations intellectuelles,6.0,40320.0,3.0
AMO Tunnel,512,238033,2023,PCTT,PCTT Sud,Fourniture,1.0,1600.5,1.0
AMO Tunnel,512,238033,2023,Taverny,PCTT Nord,Evolutif,1.0,1600.5,1.0
AMO Tunnel,512,238033,2023,Taverny,PCTT Nord,Preventif,1.0,1500.0,0.0
AMO Tunnel,512,238033,2024,Tous tunnels,UCTIR,Prestations intellectuelles,1.0,1675.5,1.0
AMO Tunnel,603,238037,2023,PCTT,PCTT Nord,Prestations intellectuelles,1.0,921.53,1.0
AMO Tunnel,523,238039,2024,Tous tunnels,UCTIR,Prestations intellectuelles,2.0,6445.1,2.0
AMO Tunnel,402,238045,2023,Tous tunnels,UCTIR,Prestations intellectuelles,1.0,14954.01,0.4
AMO Tunnel,303,238047,2023,Orly,PCTT Sud,Prestations intellectuelles,1.0,2560.8,1.0
AMO Tunnel,308,308861,2023,Bobigny-Lumen-Norton,PCTT Nord,Prestations intellectuelles,1.0,1625.0,1.0
AMO Tunnel,308,308861,2023,Saint Cloud,PCTT Ouest,Preventif,1.0,1815.13,1.0
AMO Tunnel,308,308861,2024,La Courneuve,PCTT Nord,Prestations intellectuelles,2.0,4076.78,2.0
AMO Tunnel,308,308861,2024,Sévines,PCTT Ouest,Prestations intellectuelles,1.0,2038.39,1.0
AMO Tunnel,525,308863,2023,Tous tunnels,UCTIR,Prestations intellectuelles,2.0,558.5,2.0
AMO Tunnel,525,308863,2024,Bellerive,PCTT Ouest,Fourniture,2.0,627.2,2.0
AMO Tunnel,525,308863,2024,Taverny,PCTT Nord,Prestations intellectuelles,2.0,627.2,2.0
AMO Tunnel,525,308863,2024,Tous tunnels,UCTIR,Prestations intellectuelles,3.0,837.75,3.0
AMO Tunnel,304,308865,2023,Champigny,PCTT Est,Prestations intellectuelles,1.0,13007.47,1.0
AMO Tunnel,304,308865,2023,Italie,PCTT Sud,Prestations intellectuelles,1.0,11645.0,1.0
AMO Tunnel,304,308865,2023,Tous tunnels,UCTIR,Prestations intellectuelles,1.0,13007.47,1.0
AMO Tunnel,304,308865,2024,Fresnes,PCTT Sud,Prestations intellectuelles,1.0,13007.47,1.0
AMO Tunnel,304,308865,2024,Orly,PCTT Sud,Prestations intellectuelles,1.0,14607.39,1.0
AMO Tunnel,304,308865,2024,Taverny,PCTT Nord,Prestations intellectuelles,1.0,14607.39,1.0
AMO Tunnel,316,308867,2023,Bobigny-Lumen-Norton,PCTT Nord,Prestations intellectuelles,2.0,6200.0,2.0
AMO Tunnel,316,308867,2023,Saint Cloud,PCTT Ouest,Preventif,2.0,6925.4,2.0
AMO Tunnel,316,308867,2024,La Courneuve,PCTT Nord,Prestations intellectuelles,3.0,11665.83,3.0
AMO Tunnel,316,308867,2024,Sévines,PCTT Ouest,Prestations intellectuelles,2.0,7777.22,2.0
AMO Tunnel,314,308875,2023,Bicêtre,PCTT Sud,Fourniture,2.0,7740.0,2.0
AMO Tunnel,524,308883,2023,La Courneuve,PCTT Nord,Prestations intellectuelles,1.0,1535.88,1.0
AMO Tunnel,524,308883,2023,Tous tunnels,UCTIR,Prestations intellectuelles,3.0,4607.64,3.0
AMO Tunnel,524,308883,2024,Bellerive,PCTT Ouest,Fourniture,1.0,1724.79,1.0
AMO Tunnel,524,308883,2024,Tous tunnels,UCTIR,Prestations intellectuelles,1.0,1535.88,1.0
AMO Tunnel,305,308887,2023,Bobigny-Lumen-Norton,PCTT Nord,Prestations intellectuelles,3.0,1110.0,3.0
AMO Tunnel,305,308887,2023,Saint Cloud,PCTT Ouest,Preventif,3.0,1239.87,3.0
AMO Tunnel,305,308887,2024,Sévines,PCTT Ouest,Prestations intellectuelles,3.0,1392.36,3.0
AMO Tunnel,PC01,308889,2023,Tous tunnels,UCTIR,Prestations intellectuelles,1.0,52180.0,1.0
AMO Tunnel,309,308891,2023,Saint Cloud,PCTT Ouest,Preventif,2.0,558.5,2.0
AMO Tunnel,PC02,316020,2023,La Courneuve,PCTT Nord,Evolutif,1.0,16874.0,1.0
AMO Tunnel,PC03,323239,2023,PCTT,PCTT Nord,Prestations intellectuelles,1.0,960.3,1.0
AMO Tunnel,PC04,360663,2024,Tous tunnels,UCTIR,Prestations intellectuelles,1.0,208.0,1.0
AMO Tunnel,PC05,370724,2024,Orly,PCTT Sud,Prestations intellectuelles,1.0,58919.24,0.4
AMO Tunnel,PC06,374751,2024,Tous tunnels,UCTIR,Prestations intellectuelles,1.0,19684.0,1.0
Automates,AU F 25,130060,2023,PCTT,PCTT Nord,Fourniture,3.0,288.0,3.0
Automates,AU P 03,130062,2023,Antony,PCTT Sud,Preventif,22.0,1452.0,22.0
Automates,AU P 03,130062,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,91.0,6006.0,91.0
Automates,AU P 03,130062,2023,Boissy-Saint-Léger,PCTT Est,Preventif,26.0,1716.0,26.0
Automates,AU P 03,130062,2023,Champigny,PCTT Est,Preventif,22.0,1452.0,22.0
Automates,AU P 03,130062,2023,La Courneuve,PCTT Nord,Preventif,4.0,264.0,4.0
Automates,AU P 03,130062,2023,Landy,PCTT Nord,Preventif,93.0,6138.0,93.0
Automates,AU P 03,130062,2023,Nanterre / La Défense,PCTT Ouest,Preventif,166.0,10956.0,166.0
Automates,AU P 03,130062,2023,Neuilly,PCTT Ouest,Preventif,7.0,462.0,7.0
Automates,AU P 03,130062,2023,Nogent,PCTT Est,Preventif,32.0,2112.0,32.0
Automates,AU P 03,130062,2023,Saint Cloud,PCTT Ouest,Preventif,10.0,660.0,10.0
Automates,AU P 03,130062,2023,Sévines,PCTT Ouest,Preventif,5.0,330.0,5.0
Automates,AU P 03,130062,2023,Taverny,PCTT Nord,Preventif,3.0,198.0,3.0
Automates,AU P 03,130062,2023,Thiais,PCTT Est,Preventif,16.0,1056.0,16.0
Automates,AU F 23,130064,2023,PCTT,PCTT Nord,Fourniture,5.0,355.0,5.0
Automates,AU F 33,130070,2023,Bellerive,PCTT Ouest,Curatif,10.0,630.0,10.0
Automates,AU F 33,130070,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,15.0,945.0,15.0
Automates,AU F 33,130070,2023,Sévines,PCTT Ouest,Curatif,3.0,189.0,3.0
Automates,AU F 09,130076,2023,Landy,PCTT Nord,Curatif,16310.48,17126.01,16310.47
Automates,AU F 09,130076,2023,PCTT,PCTT Nord,Fourniture,2279.2,2393.16,2279.2
Automates,AU F 22,130078,2023,PCTT,PCTT Nord,Fourniture,3.0,405.0,3.0
Automates,AU C 02,130084,2023,Ambroise PARE,PCTT Ouest,Curatif,1.0,461.0,1.0
Automates,AU C 02,130084,2023,Bicêtre,PCTT Sud,Curatif,1.0,461.0,1.0
Automates,AU C 02,130084,2023,Landy,PCTT Nord,Curatif,1.0,461.0,1.0
Automates,AU P 04,130088,2023,Ambroise PARE,PCTT Ouest,Preventif,18.0,900.0,18.0
Automates,AU P 04,130088,2023,Bellerive,PCTT Ouest,Preventif,18.0,900.0,18.0
Automates,AU P 04,130088,2023,Chennevières,PCTT Ouest,Preventif,7.0,350.0,7.0
Automates,AU P 04,130088,2023,Nanterre / La Défense,PCTT Ouest,Preventif,166.0,8300.0,166.0
Automates,AU P 04,130088,2023,Neuilly,PCTT Ouest,Preventif,7.0,350.0,7.0
Automates,AU P 04,130088,2023,PCTT,PCTT Ouest,Preventif,16.0,800.0,16.0
Automates,AU P 04,130088,2023,Saint Cloud,PCTT Ouest,Preventif,14.0,700.0,14.0
Automates,AU P 04,130088,2023,Sévines,PCTT Ouest,Preventif,5.0,250.0,5.0
Automates,AU F 14,130102,2023,Landy,PCTT Nord,Curatif,6.0,1428.0,6.0
Automates,AU P 02,130104,2023,PCTT,PCTT Ouest,Preventif,4.0,972.0,4.0
Automates,AU P 02,130104,2023,SIRIUS,PCTT Nord,Preventif,8.0,1944.0,8.0
Automates,AU F 21,130116,2023,PCTT,PCTT Nord,Fourniture,5.0,805.0,5.0
Automates,AU P 01,130122,2023,Antony,PCTT Sud,Preventif,1.0,117.0,1.0
Automates,AU P 01,130122,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,2.0,234.0,2.0
Automates,AU P 01,130122,2023,Boissy-Saint-Léger,PCTT Est,Preventif,1.0,117.0,1.0
Automates,AU P 01,130122,2023,Champigny,PCTT Est,Preventif,2.0,234.0,2.0
Automates,AU P 01,130122,2023,La Courneuve,PCTT Nord,Preventif,1.0,117.0,1.0
Automates,AU P 01,130122,2023,Landy,PCTT Nord,Preventif,1.0,117.0,1.0
Automates,AU P 01,130122,2023,Nogent,PCTT Est,Preventif,3.0,351.0,3.0
Automates,AU P 01,130122,2023,PCTT,PCTT Ouest,Preventif,6.0,702.0,6.0
Automates,AU P 01,130122,2023,Saint Cloud,PCTT Ouest,Preventif,4.0,468.0,4.0
Automates,AU P 01,130122,2023,Taverny,PCTT Nord,Preventif,1.0,117.0,1.0
Automates,AU P 01,130122,2023,Thiais,PCTT Est,Preventif,1.0,117.0,1.0
Automates,AU F 17,130124,2023,Landy,PCTT Nord,Curatif,6.0,2628.0,6.0
Automates,AU D 01,130126,2023,Ambroise PARE,PCTT Ouest,Preventif,900.0,630.0,900.0
Automates,AU D 01,130126,2023,Antony,PCTT Sud,Preventif,1569.0,1098.3,1569.0
Automates,AU D 01,130126,2023,Bellerive,PCTT Ouest,Preventif,900.0,630.0,900.0
Automates,AU D 01,130126,2023,Champigny,PCTT Est,Preventif,198.0,138.6,198.0
Automates,AU D 01,130126,2023,Nanterre / La Défense,PCTT Ouest,Preventif,5104.0,3572.8,5104.0
Automates,AU D 01,130126,2023,Nogent,PCTT Est,Preventif,2112.0,1478.4,2112.0
Automates,AU D 01,130126,2023,Thiais,PCTT Est,Preventif,330.0,231.0,330.0
Automates,AU F 18,130132,2023,Landy,PCTT Nord,Curatif,6.0,2280.0,6.0
Automates,AU F 18,130132,2023,PCTT,PCTT Nord,Fourniture,1.0,380.0,1.0
Automates,AU C 05,130136,2023,Bellerive,PCTT Ouest,Curatif,10.0,1380.0,10.0
Automates,AU C 05,130136,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,19.0,2622.0,19.0
Automates,AU C 05,130136,2023,La Courneuve,PCTT Nord,Curatif,1.0,138.0,0.0
Automates,AU C 05,130136,2023,Sévines,PCTT Ouest,Curatif,3.0,414.0,3.0
Automates,AU F 27,130154,2023,Landy,PCTT Nord,Curatif,12.0,696.0,12.0
Automates,AU F 28,130158,2023,Landy,PCTT Nord,Curatif,12.0,492.0,12.0
Automates,AU C 01,130162,2023,Tous tunnels,UPMM,Curatif,3.0,2451.0,3.0
Automates23,AUFS19,313265,2023,PCTT,PCTT Est,Fourniture,10.0,2244.2,6.0
Automates23,AUPR39,313267,2024,Landy,PCTT Nord,Preventif,1.0,343.81,1.0
Automates23,AUPR38,313269,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,688.98,1.0
Automates23,AUPR09,313271,2024,Sévines,PCTT Ouest,Preventif,1.0,303.27,1.0
Automates23,AUPR17,313273,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,296.74,1.0
Automates23,AUPR32,313275,2024,Thiais,PCTT Est,Preventif,2.0,2683.86,2.0
Automates23,AUPR33,313281,2023,Nogent,PCTT Est,Preventif,1.0,1416.02,1.0
Automates23,AUPR33,313281,2024,Nogent,PCTT Est,Preventif,2.0,2832.04,2.0
Automates23,AUPR47,313285,2024,SIRIUS,PCTT Nord,Preventif,9.0,1685.7,9.0
Automates23,AUPR11,313291,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,296.74,1.0
Automates23,AUPR29,313293,2024,Champigny,PCTT Est,Preventif,2.0,687.62,2.0
Automates23,AUPR15,313295,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,343.81,1.0
Automates23,AUCU04,313297,2023,Nanterre / La Défense,PCTT Ouest,Curatif,13.0,4941.17,13.0
Automates23,AUCU04,313297,2023,Neuilly,PCTT Ouest,Curatif,2.0,760.18,2.0
Automates23,AUCU04,313297,2024,Landy,PCTT Nord,Curatif,8.0,3040.72,8.0
Automates23,AUCU04,313297,2024,Nanterre / La Défense,PCTT Ouest,Curatif,1.0,396.43,1.0
Automates23,AUCU04,313297,2024,Saint Cloud,PCTT Ouest,Curatif,1.0,396.43,1.0
Automates23,AUCU05,313299,2023,Nogent,PCTT Est,Curatif,1.0,355.75,1.0
Automates23,AUPR03,313301,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,903.0,1.0
Automates23,AUPR08,313303,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,640.66,1.0
Automates23,AUPR07,313309,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,343.81,1.0
Automates23,AUDI01,313311,2023,Nanterre / La Défense,PCTT Ouest,Urgence,545.0,490.5,545.0
Automates23,AUDI01,313311,2023,Nogent,PCTT Est,Preventif,1233.06,1109.75,1233.06
Automates23,AUDI01,313311,2024,Ambroise PARE,PCTT Ouest,Preventif,1018.8,916.92,1018.8
Automates23,AUDI01,313311,2024,Antony,PCTT Sud,Preventif,1824.62,1642.16,1824.62
Automates23,AUDI01,313311,2024,Bellerive,PCTT Ouest,Preventif,1018.8,916.92,1018.8
Automates23,AUDI01,313311,2024,Boissy-Saint-Léger,PCTT Est,Preventif,3197.43,2877.69,3197.43
Automates23,AUDI01,313311,2024,Champigny,PCTT Est,Preventif,1065.81,959.23,1065.81
Automates23,AUDI01,313311,2024,Chennevières,PCTT Ouest,Preventif,396.2,356.58,396.2
Automates23,AUDI01,313311,2024,Nogent,PCTT Est,Preventif,2466.12,2219.5,2466.12
Automates23,AUDI01,313311,2024,Saint Cloud,PCTT Ouest,Preventif,3543.41,3189.07,3543.41
Automates23,AUDI01,313311,2024,Thiais,PCTT Est,Preventif,3418.56,3076.72,3418.55
Automates23,AUPR16,313313,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,211.79,1.0
Automates23,AUPR14,313317,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,953.13,1.0
Automates23,AUPR42,313319,2024,La Courneuve,PCTT Nord,Preventif,1.0,320.72,1.0
Automates23,AUPR31,313321,2024,Thiais,PCTT Est,Preventif,2.0,734.7,2.0
Automates23,AUPR26,313327,2023,Orly,PCTT Sud,Preventif,1.0,501.19,1.0
Automates23,AUPR26,313327,2024,Orly,PCTT Sud,Preventif,1.0,501.19,1.0
Automates23,AUPR22,313335,2024,Antony,PCTT Sud,Preventif,1.0,1527.88,1.0
Automates23,AUFS21,313337,2024,Nogent,PCTT Est,Curatif,4.0,313.68,4.0
Automates23,AUFS31,313343,2024,Landy,PCTT Nord,Curatif,8.0,638.64,8.0
Automates23,AUPR02,313345,2024,Neuilly,PCTT Ouest,Preventif,1.0,333.08,1.0
Automates23,AUPR02,313345,2024,PCTT,PCTT Ouest,Preventif,1.0,333.08,1.0
Automates23,AUPR49,313349,2023,Bicêtre,PCTT Sud,Preventif,16.0,905.6,16.0
Automates23,AUPR49,313349,2023,Orly,PCTT Sud,Preventif,10.0,566.0,10.0
Automates23,AUPR49,313349,2024,Ambroise PARE,PCTT Ouest,Preventif,18.0,1018.8,18.0
Automates23,AUPR49,313349,2024,Bellerive,PCTT Ouest,Preventif,18.0,1018.8,18.0
Automates23,AUPR49,313349,2024,Chennevières,PCTT Ouest,Preventif,7.0,396.2,7.0
Automates23,AUPR49,313349,2024,Fontenay le Fleury,PCTT Ouest,Preventif,10.0,566.0,10.0
Automates23,AUPR49,313349,2024,Saint Cloud,PCTT Ouest,Preventif,14.0,792.4,14.0
Automates23,AUPR27,313351,2024,Boissy-Saint-Léger,PCTT Est,Preventif,2.0,593.48,2.0
Automates23,AUPR45,313355,2024,Taverny,PCTT Nord,Preventif,1.0,120.22,1.0
Automates23,AUPR13,313357,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,456.27,1.0
Automates23,AUCU01,313363,2023,Tous tunnels,UPMM,Curatif,12.0,11665.56,12.0
Automates23,AUCU01,313363,2024,SIRIUS et TUNNELS,UPMM,Curatif,12.0,12167.16,6.0
Automates23,AUPR21,313365,2024,Antony,PCTT Sud,Preventif,1.0,296.74,1.0
Automates23,AUDI03,313367,2024,SIRIUS et TUNNELS,UPMM,Curatif,50.0,10808.0,0.0
Automates23,AUPR36,313369,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,1531.48,1.0
Automates23,AUDI04,313373,2023,Tous tunnels,UPMM,Curatif,1.0,5187.95,1.0
Automates23,AUPR41,313375,2024,La Courneuve,PCTT Nord,Preventif,1.0,296.74,1.0
Automates23,AUPR43,313379,2024,Taverny,PCTT Nord,Preventif,1.0,273.2,1.0
Automates23,AUCU07,313381,2024,Bicêtre,PCTT Sud,Evolutif,2.0,1938.48,2.0
Automates23,AUPR46,313383,2024,Landy,PCTT Nord,Preventif,62.0,9011.7,62.0
Automates23,AUFS09,313387,2023,Antony,PCTT Sud,Fourniture,14962.5,5985.0,14962.5
Automates23,AUFS09,313387,2023,Nanterre / La Défense,PCTT Ouest,Curatif,3658.5,1463.4,3658.5
Automates23,AUFS09,313387,2023,PCTT,PCTT Est,Fourniture,1302.4,520.96,1302.4
Automates23,AUFS09,313387,2024,Ambroise PARE,PCTT Ouest,Fourniture,181720.0,72688.0,181720.0
Automates23,AUFS09,313387,2024,PCTT,PCTT Nord,Fourniture,4935.0,1974.0,4935.0
Automates23,AUPR04,313391,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,3537.49,1.0
Automates23,AUCU06,313393,2024,Nanterre / La Défense,PCTT Ouest,Curatif,2.0,1104.52,2.0
Automates23,AUPR18,313395,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,658.12,1.0
Automates23,AUFS18,313397,2023,Antony,PCTT Sud,Fourniture,5.0,1014.85,5.0
Automates23,AUFS18,313397,2023,Nanterre / La Défense,PCTT Ouest,Curatif,2.0,405.94,2.0
Automates23,AUPR30,313401,2024,Boissy-Saint-Léger,PCTT Est,Preventif,1.0,1065.81,1.0
Automates23,AUPR30,313401,2024,Champigny,PCTT Est,Preventif,1.0,1065.81,1.0
Automates23,AUPR40,313403,2024,Landy,PCTT Nord,Preventif,1.0,2031.8,1.0
Automates23,AUPR19,313407,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,337.28,1.0
Automates23,AUPR05,313409,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,356.89,1.0
Automates23,AUDI09,313413,2023,Tous tunnels,UPMM,Curatif,1.0,27860.45,1.0
Automates23,AUDI09,313413,2024,SIRIUS et TUNNELS,UPMM,Prestations intellectuelles,1.0,29058.45,0.5
Automates23,AUPR34,313419,2023,Nogent,PCTT Est,Preventif,1.0,1233.06,1.0
Automates23,AUPR34,313419,2024,Nogent,PCTT Est,Preventif,2.0,2466.12,2.0
Automates23,AUPR23,313423,2023,Bicêtre,PCTT Sud,Preventif,1.0,320.28,1.0
Automates23,AUPR23,313423,2024,Bicêtre,PCTT Sud,Preventif,1.0,320.28,1.0
Automates23,AUPR10,313425,2024,Sévines,PCTT Ouest,Preventif,1.0,237.75,1.0
Automates23,AUPR12,313427,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,871.33,1.0
Automates23,AUPR25,313429,2023,Orly,PCTT Sud,Preventif,1.0,273.2,1.0
Automates23,AUPR25,313429,2024,Orly,PCTT Sud,Preventif,1.0,273.2,1.0
Automates23,AUPR20,313443,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,849.04,1.0
Automates23,AUPR44,313445,2024,Taverny,PCTT Nord,Preventif,1.0,418.41,1.0
Automates23,AUPR24,313447,2023,Bicêtre,PCTT Sud,Preventif,1.0,1731.08,1.0
Automates23,AUPR24,313447,2024,Bicêtre,PCTT Sud,Preventif,1.0,1731.08,1.0
Automates23,AUPR06,313449,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,767.18,1.0
Automates23,AUCU02,313451,2023,Nanterre / La Défense,PCTT Ouest,Curatif,2.0,436.76,2.0
Automates23,AUCU02,313451,2023,Nanterre / La Défense,PCTT Ouest,Urgence,1.0,218.38,1.0
Automates23,AUCU02,313451,2023,Sévines,PCTT Ouest,Curatif,1.0,218.38,1.0
Automates23,AUCU02,313451,2023,Sévines,PCTT Ouest,Urgence,1.0,218.38,1.0
