,Unnamed: 0,mar_diminutif,tunnel,prdp_code,prod_groupe,ref_prix,freq_annuelle,ajust_freq_suppl,frq_totale,nb_equipe,cout_ht,cout_total,equipements,nomb_equipe
384,384,Bâtiment,Guy Môquet,BATMPE005,Préventif IS + niches,MPE005,1.0,0.0,1.0,0.5,2815.0,1407.5,,0.5
385,385,Bâtiment,Guy Môquet,BATMPE006,Préventif IS + niches,MPE006,1.0,0.0,1.0,0.5,2815.0,1407.5,,0.5
386,386,Propreté,Guy Môquet,PRPLTB016,Lavage d'un tube,POL016,2.0,0.0,2.0,1.0,10734.42,21468.84,,1.0
387,387,ContReg,Guy Môquet,CRGVPA106,Vérification des installations électriques,CRC106,1.0,0.0,1.0,1.0,486.45,486.45,,1.0
388,388,ContReg,Guy Môquet,CRGVPA107,Vérification des installations électriques,CRC107,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
389,389,ContReg,Guy Môquet,CRGVIE105,Vérification des installations électriques,CRE105,1.0,0.0,1.0,0.5,864.8,432.4,,0.5
390,390,ContReg,Guy Môquet,CRGVIE106,Vérification des installations électriques,CRE106,1.0,0.0,1.0,0.5,864.8,432.4,,0.5
391,391,ContReg,Guy Môquet,CRGDLA101,Vérification des dispositifs de levage,CRC101,1.0,0.0,1.0,0.0,648.6,0.0,Dispositif de levage inférieur ou égal à 3 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur ou égal à 3 tonnes"")"
392,392,ContReg,Guy Môquet,CRGDLB102,Vérification des dispositifs de levage,CRC102,1.0,0.0,1.0,0.0,864.8,0.0,Dispositif de levage inférieur compris entre 3 et 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur compris entre 3 et 6 tonnes"")"
393,393,ContReg,Guy Môquet,CRGDLC103,Vérification des dispositifs de levage,CRC103,1.0,0.0,1.0,0.0,1081.0,0.0,Dispositif de levage inférieur supérieur à 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur supérieur à 6 tonnes"")"
394,394,Eclairage,Guy Môquet,ECLNPE001,Nettoyage des plots de jalonnement pour un sens,ECPE01,2.0,0.0,2.0,1.0,855.21,1710.42,,1.0
395,395,Eclairage,Guy Môquet,ECLNEE010,Nettoyage de l'éclairage pour un sens,ECPE10,2.0,0.0,2.0,1.0,15985.44,31970.88,,1.0
396,396,Eclairage,Guy Môquet,ECLRSE050,Remplacement systématiques des sources,ECPE50,0.4,0.0,0.4,1.0,28406.97,11362.79,,1.0
397,397,Eclairage,Guy Môquet,ECLRSE054,Remplacement systématiques des sources,ECPE54,0.4,0.0,0.4,1.0,17737.38,7094.95,,1.0
398,398,Eclairage,Guy Môquet,ECLRSE056,Remplacement systématiques des sources,ECPE56,0.4,0.0,0.4,1.0,27455.54,10982.22,,1.0
399,399,AEV,Guy Môquet,AEVEFE010,Essais fonctionnels pour un sens,AEFE10,2.0,0.0,2.0,1.0,1005.24,2010.48,,1.0
400,400,AEV,Guy Môquet,AEVMPE020,Maintenance préventive pour un sens,AEPE20,2.0,0.0,2.0,1.0,3016.89,6033.78,,1.0
401,401,AEV,Guy Môquet,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,1.0,0.0,1.0,6.0,61.7,370.2,Niche sécurité,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Niche sécurité"")"
402,402,Automate,Guy Môquet,AUTPAB031,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR31,1.0,0.0,1.0,0.5,397.10535,198.55,,0.5
403,403,Automate,Guy Môquet,AUTPAR032,Préventif armoires MESD (fiche n°4 du CCTP),AUPR32,1.0,0.0,1.0,0.5,1450.62633,725.31,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
404,404,Automate,Guy Môquet,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,1.0,0.0,1.0,1.0,202.4713,202.47,AUTOMATE METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""AUTOMATE METIER"")"
405,405,Automate,Guy Môquet,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,1.0,0.0,1.0,0.0,91.39855,0.0,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
406,406,PAU/TSE,Guy Môquet,RTSPPE004,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PE04,4.0,0.0,4.0,0.5,1552.88,3105.76,,0.5
407,407,PAU/TSE,Guy Môquet,RTSPTE004,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PE04,4.0,0.0,4.0,0.5,944.66,1889.32,,0.5
408,408,Onduleur,Guy Môquet,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,1.0,0.0,1.0,0.0,304.01,0.0,Maintenance préventive Onduleur ≤ 60 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur ≤ 60 kVA"")"
409,409,Onduleur,Guy Môquet,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,1.0,0.0,1.0,0.0,337.95,0.0,Maintenance préventive Onduleur 61 kVA --> 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur 61 kVA --> 160 kVA"")"
410,410,Onduleur,Guy Môquet,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,1.0,0.0,1.0,1.0,371.88,371.88,Maintenance préventive Onduleur > 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur > 160 kVA"")"
411,411,Onduleur,Guy Môquet,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,1.0,0.0,1.0,0.0,185.94,0.0,,0.0
412,412,Onduleur,Guy Môquet,ONDPLV005,Plus-value pour dépollution,ONP005,0.5,0.0,0.5,1.0,414.3,207.15,,1.0
413,413,Détection,Guy Môquet,DETPCA016,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP016,4.0,0.0,4.0,1.0,6209.7,24838.8,,1.0
414,414,Détection,Guy Môquet,DETPLV027,Préventif luminancemètre,DEP027,1.0,0.0,1.0,2.0,24.15,48.3,LUMANDAR+LUMINANCEMETRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""LUMANDAR+LUMINANCEMETRE"")"
415,415,Détection,Guy Môquet,DETPDI100,Préventif détection incendie,DEP100,1.0,0.0,1.0,1.0,347.55,347.55,,1.0
416,416,Détection,Guy Môquet,DETPXA200,Préventif extincteur,DEP200,1.0,0.0,1.0,18.0,33.6,604.8,Maintenance Préventive Extincteur Poudre 6 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 6 kg"")"
417,417,Détection,Guy Môquet,DETPXB201,Préventif extincteur,DEP201,1.0,0.0,1.0,0.0,21.0,0.0,Maintenance Préventive Extincteur Poudre 9 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 9 kg"")"
418,418,Détection,Guy Môquet,DETPXC202,Préventif extincteur,DEP202,1.0,0.0,1.0,0.0,36.75,0.0,Maintenance Préventive Extincteur Poudre 50 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 50 kg"")"
419,419,Détection,Guy Môquet,DETPXD203,Préventif extincteur,DEP203,1.0,0.0,1.0,0.0,15.75,0.0,Maintenance Préventive Extincteur Eau 6 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 6 L"")"
420,420,Détection,Guy Môquet,DETPXE204,Préventif extincteur,DEP204,1.0,0.0,1.0,0.0,23.1,0.0,Maintenance Préventive Extincteur Eau 9 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 9 L"")"
421,421,Détection,Guy Môquet,DETPXF204,Préventif extincteur,DEP205,1.0,0.0,1.0,0.0,26.25,0.0,Maintenance Préventive Extincteur CO2 2 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 2 kg"")"
422,422,Détection,Guy Môquet,DETPXG206,Préventif extincteur,DEP206,1.0,0.0,1.0,2.0,15.75,31.5,Maintenance Préventive Extincteur CO2 5 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 5 kg"")"
423,423,Ventilation,Guy Môquet,VENPEE202,Préventif des équipements de ventilation,VPE202,1.0,0.0,1.0,1.0,10365.03,10365.03,,1.0
424,424,Ventilation,Guy Môquet,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,1.0,0.0,1.0,4.0,78.85,315.4,SURPRESSEUR ET VENTILATEUR LOCAL,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR ET VENTILATEUR LOCAL"")"
425,425,Ventilation,Guy Môquet,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,1.0,0.0,1.0,0.0,128.27,0.0,REGISTRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""REGISTRE"")"
426,426,Ventilation,Guy Môquet,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,1.0,0.0,1.0,0.0,449.49,0.0,,0.0
427,427,Ventilation,Guy Môquet,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
428,428,Ventilation,Guy Môquet,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
429,429,Vidéo,Guy Môquet,VIDDAI102,Maintenance préventive de la DAI du sens 1,VI MP 102,1.0,0.0,1.0,0.5,3341.64,1670.82,,0.5
430,430,Vidéo,Guy Môquet,VIDDAI103,Maintenance préventive de la DAI du sens 2,VI MP 103,1.0,0.0,1.0,0.5,4234.36,2117.18,,0.5
431,431,Vidéo,Guy Môquet,VIDCAM302,Nettoyage des caméras sens intérieur sens 1,VI MP 302,2.0,0.0,2.0,0.5,3174.6,3174.6,,0.5
432,432,Vidéo,Guy Môquet,VIDCAM303,Nettoyage des caméras sens intérieur sens 2,VI MP 303,2.0,0.0,2.0,0.5,3174.6,3174.6,,0.5
433,433,Vidéo,Guy Môquet,VIDPCI400,Maintenance préventive des caméras en issues de secours,VI MP 400,1.0,0.0,1.0,0.5,201.81,100.91,,0.5
434,434,Pompage,Guy Môquet,POMIND201,Entretien des poteaux incendie,INP201,1.0,0.0,1.0,1.0,2590.0,2590.0,,1.0
435,435,Pompage,Guy Môquet,,,,3.0,0.0,3.0,0.5,0.0,0.0,,0.5
436,436,Pompage,Guy Môquet,POMEPO600,Entretien d'une pompe,POE600,1.0,0.0,1.0,0.0,572.06,0.0,,0.0
437,437,Pompage,Guy Môquet,,,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
438,438,Pompage,Guy Môquet,POMERC500,Entretien autres systèmes du réseau incendie,INP500,1.0,0.0,1.0,0.0,858.61,0.0,SURPRESSEUR-INCENDIE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Guy Môquet"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR-INCENDIE"")"
439,439,Pompage,Guy Môquet,POMERD600,Entretien autres systèmes du réseau incendie,INP600,1.0,0.0,1.0,0.0,858.61,0.0,,0.0
440,440,Pompage,Guy Môquet,POMERE700,Entretien autres systèmes du réseau incendie,INP700,1.0,0.0,1.0,0.0,214.65,0.0,,0.0
441,441,Pompage,Guy Môquet,POMERF800,Entretien autres systèmes du réseau incendie,INP800,1.0,0.0,1.0,0.0,214.65,0.0,,0.0
442,442,Pompage,Guy Môquet,POMERG900,Entretien autres systèmes du réseau incendie,INP900,1.0,0.0,1.0,0.0,208.4,0.0,,0.0
443,443,Pompage,Guy Môquet,POMERG901,Entretien autres systèmes du réseau incendie,INP901,1.0,0.0,1.0,0.0,714.81,0.0,,0.0
444,444,Bâtiment,Belle-Rive,BATCJN008,Contrôle des IS de jour,VJO008,6.0,0.0,6.0,2.0,1014.0,12168.0,,2.0
445,445,Bâtiment,Belle-Rive,BATCJN009,Contrôle des IS de jour,VJO009,6.0,0.0,6.0,2.0,1014.0,12168.0,,2.0
446,446,Bâtiment,Belle-Rive,BATCNO008,Contrôle des IS + niches de nuit,VNO008,6.0,0.0,6.0,2.0,1958.0,23496.0,,2.0
447,447,Bâtiment,Belle-Rive,BATCNO009,Contrôle des IS + niches de nuit,VNO009,6.0,0.0,6.0,2.0,1958.0,23496.0,,2.0
448,448,Bâtiment,Belle-Rive,BATMPO008,Préventif IS + niches,MPO008,1.0,0.0,1.0,2.0,2111.0,4222.0,,2.0
449,449,Bâtiment,Belle-Rive,BATMPO009,Préventif IS + niches,MPO009,1.0,0.0,1.0,2.0,2111.0,4222.0,,2.0
450,450,Propreté,Belle-Rive,PRPLTB005,Lavage d'un tube,POL005,2.0,0.0,2.0,2.0,10734.42,42937.68,,2.0
451,451,ContReg,Belle-Rive,CRGVPA106,Vérification des installations électriques,CRC106,1.0,0.0,1.0,1.0,486.45,486.45,,1.0
452,452,ContReg,Belle-Rive,CRGVPA107,Vérification des installations électriques,CRC107,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
453,453,ContReg,Belle-Rive,CRGVIO113,Vérification des installations électriques,CRO113,1.0,0.0,1.0,1.0,648.6,648.6,,1.0
454,454,ContReg,Belle-Rive,CRGVIO114,Vérification des installations électriques,CRO114,1.0,0.0,1.0,1.0,540.5,540.5,,1.0
455,455,ContReg,Belle-Rive,CRGVIO115,Vérification des installations électriques,CRO115,1.0,0.0,1.0,1.0,648.6,648.6,,1.0
456,456,ContReg,Belle-Rive,CRGDLA101,Vérification des dispositifs de levage,CRC101,1.0,0.0,1.0,0.0,648.6,0.0,Dispositif de levage inférieur ou égal à 3 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur ou égal à 3 tonnes"")"
457,457,ContReg,Belle-Rive,CRGDLB102,Vérification des dispositifs de levage,CRC102,1.0,0.0,1.0,2.0,864.8,1729.6,Dispositif de levage inférieur compris entre 3 et 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur compris entre 3 et 6 tonnes"")"
458,458,ContReg,Belle-Rive,CRGDLC103,Vérification des dispositifs de levage,CRC103,1.0,0.0,1.0,0.0,1081.0,0.0,Dispositif de levage inférieur supérieur à 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur supérieur à 6 tonnes"")"
459,459,Eclairage,Belle-Rive,ECLNPB005,Nettoyage des plots de jalonnement pour un sens,ECPB05,2.0,0.0,2.0,2.0,610.87,2443.48,,2.0
460,460,Eclairage,Belle-Rive,ECLNEB020,Nettoyage de l'éclairage pour un sens,ECPB20,2.0,0.0,2.0,2.0,2873.45,11493.8,,2.0
461,461,Eclairage,Belle-Rive,ECLRSB066,Remplacement systématiques des sources,ECPB66,0.4,0.0,0.4,2.0,9786.14,7828.91,,2.0
462,462,Eclairage,Belle-Rive,ECLRSB067,Remplacement systématiques des sources,ECPB67,0.4,0.0,0.4,2.0,9072.57,7258.06,,2.0
463,463,Eclairage,Belle-Rive,ECLRSB068,Remplacement systématiques des sources,ECPB68,0.4,0.0,0.4,2.0,6626.03,5300.82,,2.0
464,464,AEV,Belle-Rive,AEVEFB014,Essais fonctionnels pour un sens,AEFB14,2.0,0.0,2.0,2.0,785.44,3141.76,,2.0
465,465,AEV,Belle-Rive,AEVMPB014,Maintenance préventive pour un sens,AEPB14,2.0,0.0,2.0,2.0,2338.42,9353.68,,2.0
466,466,AEV,Belle-Rive,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,1.0,0.0,1.0,13.0,61.7,802.1,Niche sécurité,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Niche sécurité"")"
467,467,Automate,Belle-Rive,AUTPAB013,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR13,1.0,0.0,1.0,1.0,493.22787,493.23,,1.0
468,468,Automate,Belle-Rive,AUTPAR014,Préventif armoires MESD (fiche n°4 du CCTP),AUPR14,1.0,0.0,1.0,1.0,1030.33353,1030.33,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
469,469,Automate,Belle-Rive,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,1.0,0.0,1.0,5.0,202.4713,1012.36,AUTOMATE METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""AUTOMATE METIER"")"
470,470,Automate,Belle-Rive,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,1.0,0.0,1.0,0.0,91.39855,0.0,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
471,471,PAU/TSE,Belle-Rive,RTSPPO008,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PO08,4.0,0.0,4.0,1.0,1013.76,4055.04,,1.0
472,472,PAU/TSE,Belle-Rive,RTSPTO008,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PO08,4.0,0.0,4.0,1.0,674.76,2699.04,,1.0
473,473,Onduleur,Belle-Rive,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,1.0,0.0,1.0,5.0,304.01,1520.05,Maintenance préventive Onduleur ≤ 60 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur ≤ 60 kVA"")"
474,474,Onduleur,Belle-Rive,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,1.0,0.0,1.0,0.0,337.95,0.0,Maintenance préventive Onduleur 61 kVA --> 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur 61 kVA --> 160 kVA"")"
475,475,Onduleur,Belle-Rive,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,1.0,0.0,1.0,0.0,371.88,0.0,Maintenance préventive Onduleur > 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur > 160 kVA"")"
476,476,Onduleur,Belle-Rive,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,1.0,0.0,1.0,0.0,185.94,0.0,,0.0
477,477,Onduleur,Belle-Rive,ONDPLV005,Plus-value pour dépollution,ONP005,0.5,0.0,0.5,5.0,414.3,1035.75,,5.0
478,478,Détection,Belle-Rive,DETPCA005,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP005,4.0,0.0,4.0,2.0,5283.6,42268.8,,2.0
479,479,Détection,Belle-Rive,DETPLV027,Préventif luminancemètre,DEP027,1.0,0.0,1.0,3.0,24.15,72.45,LUMANDAR+LUMINANCEMETRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""LUMANDAR+LUMINANCEMETRE"")"
480,480,Détection,Belle-Rive,DETPDI100,Préventif détection incendie,DEP100,1.0,0.0,1.0,1.0,347.55,347.55,,1.0
481,481,Détection,Belle-Rive,DETPXA200,Préventif extincteur,DEP200,1.0,0.0,1.0,36.0,33.6,1209.6,Maintenance Préventive Extincteur Poudre 6 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 6 kg"")"
482,482,Détection,Belle-Rive,DETPXB201,Préventif extincteur,DEP201,1.0,0.0,1.0,1.0,21.0,21.0,Maintenance Préventive Extincteur Poudre 9 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 9 kg"")"
483,483,Détection,Belle-Rive,DETPXC202,Préventif extincteur,DEP202,1.0,0.0,1.0,0.0,36.75,0.0,Maintenance Préventive Extincteur Poudre 50 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 50 kg"")"
484,484,Détection,Belle-Rive,DETPXD203,Préventif extincteur,DEP203,1.0,0.0,1.0,5.0,15.75,78.75,Maintenance Préventive Extincteur Eau 6 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 6 L"")"
485,485,Détection,Belle-Rive,DETPXE204,Préventif extincteur,DEP204,1.0,0.0,1.0,0.0,23.1,0.0,Maintenance Préventive Extincteur Eau 9 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 9 L"")"
486,486,Détection,Belle-Rive,DETPXF204,Préventif extincteur,DEP205,1.0,0.0,1.0,5.0,26.25,131.25,Maintenance Préventive Extincteur CO2 2 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 2 kg"")"
487,487,Détection,Belle-Rive,DETPXG206,Préventif extincteur,DEP206,1.0,0.0,1.0,16.0,15.75,252.0,Maintenance Préventive Extincteur CO2 5 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 5 kg"")"
488,488,Ventilation,Belle-Rive,VENPEO200,Préventif des équipements de ventilation,VPO200,1.0,0.0,1.0,1.0,10362.03,10362.03,,1.0
489,489,Ventilation,Belle-Rive,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,1.0,0.0,1.0,13.0,78.85,1025.05,SURPRESSEUR ET VENTILATEUR LOCAL,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR ET VENTILATEUR LOCAL"")"
490,490,Ventilation,Belle-Rive,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,1.0,0.0,1.0,0.0,128.27,0.0,REGISTRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Belle-Rive"", 'Equipements par tunnel'!B:B, ""REGISTRE"")"
491,491,Ventilation,Belle-Rive,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,1.0,0.0,1.0,0.0,449.49,0.0,,0.0
492,492,Ventilation,Belle-Rive,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
493,493,Ventilation,Belle-Rive,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
494,494,Vidéo,Belle-Rive,VIDDAI125,Maintenance préventive de la DAI du sens 2,VI MP 125,1.0,0.0,1.0,1.0,3341.64,3341.64,,1.0
495,495,Vidéo,Belle-Rive,VIDDAI125,Maintenance préventive de la DAI du sens 2,VI MP 125,1.0,0.0,1.0,1.0,3341.64,3341.64,,1.0
496,496,Vidéo,Belle-Rive,VIDCAM324,Nettoyage des caméras sens intérieur sens 1,VI MP 324,2.0,0.0,2.0,1.0,3174.6,6349.2,,1.0
497,497,Vidéo,Belle-Rive,VIDCAM325,Nettoyage des caméras sens intérieur sens 2,VI MP 325,2.0,0.0,2.0,1.0,3174.6,6349.2,,1.0
498,498,Vidéo,Belle-Rive,VIDPCI412,Maintenance préventive des caméras en issues de secours,VI MP 412,1.0,0.0,1.0,1.0,232.81,232.81,,1.0
499,499,Pompage,Belle-Rive,POMIND206,Entretien des poteaux incendie,INP301,1.0,0.0,1.0,1.0,1922.0,1922.0,,1.0
500,500,Pompage,Belle-Rive,POMVSP319,Visite des stations de pompage,POP319,3.0,0.0,3.0,1.0,858.61,2575.83,,1.0
501,501,Pompage,Belle-Rive,POMVSP320,Visite des stations de pompage,POP320,3.0,0.0,3.0,1.0,858.61,2575.83,,1.0
502,502,Pompage,Belle-Rive,POMVSP321,Visite des stations de pompage,POP321,3.0,0.0,3.0,1.0,858.61,2575.83,,1.0
503,503,Pompage,Belle-Rive,POMEPO600,Entretien d'une pompe,POE600,1.0,0.0,1.0,0.0,572.06,0.0,,0.0
504,504,Pompage,Belle-Rive,POMESP319,Entretien des stations de pompage,POE319,1.0,0.0,1.0,3.0,1358.77,4076.31,,3.0
